date,OPEN,HIGH,LOW,CLOSE,VOLUME
7-27-01,200.35,201.44,200.2,201.33,677
7-28-01,201.52,202.71,201.1,202.55,877
7-29-01,202.44,202.61,200.24,200.66,815
7-30-01,200.3,200.67,200.03,200.59,337
7-31-01,201.39,202.46,201.28,202.27,368
08-01-2001,202.45,202.77,201.72,202.02,931
08-02-2001,201.54,201.96,200.41,200.61,921
08-03-2001,200.62,201.23,200.57,200.79,288
08-04-2001,201.03,201.35,199.91,200.21,495
08-05-2001,200.22,201.7,199.62,201.37,521
08-06-2001,200.87,201.64,200.83,201.42,599
08-07-2001,200.89,201.02,200.64,200.87,258
08-08-2001,201.16,201.22,201.09,201.18,899
08-09-2001,200.85,201.91,200.54,201.76,447
08-10-2001,201.45,202.64,201.14,202.56,522
08-11-2001,203.21,203.43,202.76,202.96,425
08-12-2001,202.84,203.59,202.81,203.21,106
8-13-01,203.55,203.96,203.16,203.19,763
8-14-01,202.25,202.49,201.93,202.2,317
8-15-01,203.23,203.28,201.83,201.83,867
8-16-01,201.73,202.58,201.64,202.51,843
8-17-01,201.96,203.12,201.89,202.91,840
8-18-01,202.98,203.16,201.89,202.07,179
8-19-01,202.9,203.18,201.26,201.42,764
8-20-01,201.19,201.69,200.51,200.52,828
8-21-01,201.26,201.61,201.04,201.23,301
8-22-01,202.44,202.45,199.36,200.06,578
8-23-01,201.02,202.22,200.82,202.06,929
8-24-01,201.73,204.1,201.32,204.02,469
8-25-01,203.73,206.24,203.62,206.1,314
8-26-01,206.58,206.69,204.99,205.07,733
8-27-01,205.25,205.63,204.96,205.33,650
8-28-01,205.31,205.62,204.06,204.45,268
8-29-01,204.9,204.96,203.5,203.79,898
8-30-01,203.89,204.03,203.26,203.35,878
8-31-01,203,204.37,202.69,204.04,704
09-01-2001,203.53,204.52,203.42,204.37,594
09-02-2001,205.15,206.68,205.07,206.57,125
09-03-2001,206.09,206.7,205.35,206.39,541
09-04-2001,206.94,207.48,206.33,206.52,257
09-05-2001,206.88,207.64,206.8,207.58,800
09-06-2001,207.66,208.28,207.58,208.05,455
09-07-2001,207.42,210.64,206.88,210.41,353
09-08-2001,210.76,210.86,209.5,209.79,952
09-09-2001,208.73,210.52,208.68,209.9,899
09-10-2001,209.86,210.05,208.98,209.74,533
09-11-2001,209.07,209.69,208.88,209.44,696
09-12-2001,209.92,210.35,209.86,210.2,131
9-13-01,210.62,212.39,210.21,211.91,693
9-14-01,211.46,212.01,211.27,211.44,875
9-15-01,211.02,211.1,208.64,208.68,549
9-16-01,209.2,209.68,208.91,209.03,603
9-17-01,208.72,209.98,208.4,209.96,670
9-18-01,208.78,209.75,208.76,209.49,266
9-19-01,210.46,210.63,209.92,210.18,917
9-20-01,209.32,210.76,208.96,210.74,829
9-21-01,210.68,211.41,210.56,211.32,266
9-22-01,211.01,212.33,210.99,212.3,857
9-23-01,211.87,212.07,211.21,211.55,828
9-24-01,211.77,212.31,211.67,211.9,291
9-25-01,211.39,211.89,211.31,211.72,987
9-26-01,212.37,212.43,210.52,210.71,104
9-27-01,209.66,209.79,209.08,209.52,814
9-28-01,209.51,209.81,207.96,208.11,818
9-29-01,208,208.13,207,207.04,512
9-30-01,206.5,206.53,204.34,204.76,834
10-01-2001,204.82,205.27,204.5,205.23,920
10-02-2001,204.55,204.74,203.17,203.87,888
10-03-2001,203.77,203.78,203.74,203.77,385
10-04-2001,204.48,204.83,201.97,202.16,669
10-05-2001,201.99,203.34,201.78,203.26,951
10-06-2001,202.95,202.96,202.16,202.54,250
10-07-2001,203.04,203.08,200.9,201.14,290
10-08-2001,201,202.26,200.51,202.26,546
10-09-2001,203.48,203.55,202.72,202.78,842
10-10-2001,202.75,202.93,200.43,200.83,846
10-11-2001,200.67,200.91,200.01,200.12,208
10-12-2001,200.84,201.22,200.62,200.88,909
10-13-01,200.91,203.47,200.88,203.42,480
10-14-01,202.78,205.51,202.45,205.43,772
10-15-01,205.28,205.59,203.58,203.84,142
10-16-01,203.35,203.51,201.14,201.19,682
10-17-01,202.03,202.36,200.23,200.37,198
10-18-01,200.09,200.93,199.92,200.47,504
10-19-01,199.78,200.92,199.72,200.77,295
10-20-01,201.34,201.68,199.89,200.3,648
10-21-01,199.87,200.49,199.84,200.08,930
10-22-01,200.51,200.77,199.48,199.89,363
10-23-01,200.24,200.39,199.85,199.86,811
10-24-01,199.71,201.45,199.45,201.14,784
10-25-01,202.03,202.14,201.26,201.43,877
10-26-01,200.82,202.53,200.55,202.47,459
10-27-01,203.19,203.79,203.1,203.42,827
10-28-01,204.11,205.78,203.93,205.53,349
10-29-01,205.24,205.57,204.16,204.34,519
10-30-01,204.23,205.39,204.04,205.38,870
10-31-01,204.73,205.88,204.67,205.82,526
11-01-2001,205.86,205.99,203.66,203.93,847
11-02-2001,203.73,204.86,203.29,204.78,538
11-03-2001,204.44,205.97,204.39,205.47,273
11-04-2001,204.56,206.71,204.38,206.52,808
11-05-2001,207.16,207.4,206.25,206.36,803
11-06-2001,206.44,209.4,206.38,209.33,585
11-07-2001,209.04,209.16,206.89,207.34,273
11-08-2001,207.06,207.34,206.02,206.03,689
11-09-2001,206.02,206.76,205.84,206.7,632
11-10-2001,206.41,207.82,205.85,207.27,845
11-11-2001,207.01,208,206.87,207.88,163
11-12-2001,207.7,209.1,207.3,209.08,438
11-13-01,209.34,209.48,208.95,209.2,556
11-14-01,209.7,209.99,208.7,209.03,560
11-15-01,209.06,209.23,209.03,209.18,257
11-16-01,209.57,209.81,209.07,209.26,495
11-17-01,209.75,210,207.91,208.49,606
11-18-01,208.9,209.62,207.88,208.14,296
11-19-01,208.27,208.33,206.79,207.4,638
11-20-01,207.51,207.91,206.87,206.96,702
11-21-01,207.12,207.87,207.09,207.86,522
11-22-01,207.37,207.51,207.18,207.24,679
11-23-01,207.23,209.11,207.19,209.09,923
11-24-01,209.81,211.27,209.4,210.53,602
11-25-01,210.24,211.11,210.01,210.97,653
11-26-01,211.58,212.12,210.74,211,780
11-27-01,210.56,210.84,209.74,210.35,140
11-28-01,211.13,212.08,210.89,211.93,103
11-29-01,211.96,212.31,211.68,211.93,654
11-30-01,211.63,213.03,211.5,213.02,860
12-01-2001,213.13,214.63,212.91,214.14,597
12-02-2001,213.19,213.44,212.69,212.9,111
12-03-2001,211.76,214.61,211.08,214.36,937
12-04-2001,214.42,214.74,213.89,213.96,479
12-05-2001,214.18,214.73,213.99,214.61,570
12-06-2001,214.85,215.3,213.76,213.85,930
12-07-2001,213.49,215.86,213.08,215.62,638
12-08-2001,215.73,216.01,214.98,215.23,598
12-09-2001,215.43,215.5,213.22,213.51,648
12-10-2001,213.39,213.92,213.13,213.64,570
12-11-2001,213.66,214.36,213.39,213.96,876
12-12-2001,213.97,214.19,213.26,213.61,376
12-13-01,213,213.05,210.83,211.49,131
12-14-01,211.64,214.23,211.34,214.14,854
12-15-01,213.78,213.98,212.97,213.4,713
12-16-01,213.09,213.25,211.58,211.72,422
12-17-01,211.83,212.03,211.08,211.14,970
12-18-01,211.43,211.53,210.89,211.2,183
12-19-01,211.48,211.68,209.17,209.31,852
12-20-01,209.34,209.62,209.03,209.39,949
12-21-01,209.42,211.59,209.32,211.09,632
12-22-01,210.56,211.18,210.33,210.73,552
12-23-01,210.48,211.4,210.11,211.13,135
12-24-01,211.79,212.29,210.98,211.17,765
12-25-01,211.39,212.27,211.35,211.94,513
12-26-01,211.51,212.07,211.35,211.63,646
12-27-01,210.48,211.72,210.32,211.59,181
12-28-01,210.96,211.76,210.91,211.57,867
12-29-01,211.79,211.9,211.29,211.29,729
12-30-01,211.22,211.75,210.85,211.2,573
12-31-01,211.4,211.74,210.5,210.62,955
01-01-2002,209.32,211.19,208.95,210.73,417
01-02-2002,209.85,210.83,209.61,210.59,568
01-03-2002,210.48,211.74,210.27,211.69,215
01-04-2002,210.86,211.15,209.16,209.73,825
01-05-2002,209.2,209.3,208,208.38,241
01-06-2002,209.57,209.83,208.69,208.76,827
01-07-2002,207.76,208.56,207.59,208.21,371
01-08-2002,208.87,209.17,208.31,208.41,737
01-09-2002,208.71,209.46,208.08,209.3,551
01-10-2002,209.83,210.27,208.84,208.9,404
01-11-2002,209.32,209.57,208.32,208.95,304
01-12-2002,208.65,208.84,208.11,208.14,673
1-13-02,208.47,209.07,208.15,208.95,994
1-14-02,209.38,210.08,209.17,210.06,998
1-15-02,209.21,209.26,207.74,208.49,224
1-16-02,209.22,209.59,209.04,209.07,555
1-17-02,209.83,211.02,209.74,210.81,240
1-18-02,210.96,210.99,209.8,210.12,755
1-19-02,209.71,212,209.53,211.9,901
1-20-02,211.51,212.06,211.08,211.45,329
1-21-02,211,212.56,210.79,212.5,578
1-22-02,211.87,213.51,211.37,213.33,132
1-23-02,212.69,214.52,212.61,214.37,888
1-24-02,215.45,215.54,214.56,214.65,155
1-25-02,214.24,214.51,213.75,214.34,477
1-26-02,215.22,215.68,213.18,213.44,755
1-27-02,213.12,213.16,211.61,211.95,585
1-28-02,212.65,213.91,212.64,213.55,837
1-29-02,213.59,214.89,213.42,214.82,793
1-30-02,214.64,215.83,214.42,215.74,384
1-31-02,215.75,215.8,215.52,215.54,873
02-01-2002,214.94,215.25,213.69,214.05,438
02-02-2002,214.27,215.34,214.19,214.84,140
02-03-2002,214.31,217.94,214.21,217.64,430
02-04-2002,217.56,217.77,217.01,217.25,719
02-05-2002,217.31,218.13,217.12,217.81,185
02-06-2002,216.99,217.21,216.16,216.39,483
02-07-2002,216.25,217.95,216.06,217.29,440
02-08-2002,217.43,217.63,217.01,217.6,329
02-09-2002,218.44,218.68,217.97,217.98,316
02-10-2002,218.77,219.53,216.72,217.51,251
02-11-2002,217.65,217.76,217.25,217.31,639
02-12-2002,217.8,218.01,215.12,215.46,276
2-13-02,215.87,216.03,214.87,215.07,934
2-14-02,214.87,216.26,214.69,215.97,393
2-15-02,215.69,220.62,215.53,220.54,485
2-16-02,220.31,220.31,218.27,218.53,794
2-17-02,218.59,218.76,218.1,218.52,376
2-18-02,217.82,218.6,217.49,218.29,114
2-19-02,216.89,217.98,216.89,217.29,357
2-20-02,217.7,218.94,217.37,218.79,479
2-21-02,219.39,219.78,218.23,218.38,339
2-22-02,218.38,218.8,217.98,218.27,156
2-23-02,218.24,218.65,217.9,218.52,950
2-24-02,218.32,218.52,218,218.09,810
2-25-02,218.46,218.82,217.43,217.61,451
2-26-02,217.79,218.1,216.35,216.46,527
2-27-02,216.12,217.48,216.04,217.16,517
2-28-02,217.65,218.89,217.51,218.72,132
03-01-2002,218.18,218.23,217.41,217.7,908
03-02-2002,217.61,217.95,215.87,216.08,830
03-03-2002,215.73,217.24,215.53,216.79,916
03-04-2002,216.2,217.93,216.13,217.25,443
03-05-2002,217.38,217.58,217.03,217.3,469
03-06-2002,216.55,217.81,216.13,217.81,592
03-07-2002,217.43,218.46,217.35,218.4,474
03-08-2002,218.1,218.21,217.21,217.47,245
03-09-2002,216.97,217.14,216.27,216.63,300
03-10-2002,216.39,216.55,215.28,215.4,769
03-11-2002,215.55,217.14,215.52,217.08,965
03-12-2002,217.8,218.61,217.2,218.28,247
3-13-02,218,218.75,217.52,218.27,915
3-14-02,218.6,218.9,216.94,217.46,395
3-15-02,217.58,217.77,217.36,217.48,480
3-16-02,217.38,217.87,216.89,217.12,241
3-17-02,215.96,216.9,215.79,216.49,924
3-18-02,216.71,217.16,215.55,215.59,805
3-19-02,215.57,216.78,215.55,216.55,867
3-20-02,217.14,217.48,215.73,216.35,383
3-21-02,218.05,218.76,217.98,218.66,515
3-22-02,218.43,219.9,218.34,219.63,691
3-23-02,220.01,220.05,219.08,219.16,259
3-24-02,219.13,219.36,218.73,219.04,914
3-25-02,219.05,219.22,218.35,218.35,571
3-26-02,217.75,218.3,217.43,218.27,555
3-27-02,218.17,219.01,218.14,218.9,346
3-28-02,219.7,219.91,219.46,219.8,176
3-29-02,218.78,218.81,218.66,218.8,526
3-30-02,218.02,219.18,218,218.93,173
3-31-02,217.81,220.18,217.69,220.08,888
04-01-2002,220.29,220.49,219.04,219.07,218
04-02-2002,219.4,220.47,219.38,220.08,449
04-03-2002,220.56,220.82,220.08,220.36,193
04-04-2002,220.93,221.73,220.78,221.09,159
04-05-2002,220.41,221.81,220.38,221.5,854
04-06-2002,221.34,221.61,221.12,221.14,588
04-07-2002,220.88,222.71,220.82,221.76,947
04-08-2002,221.98,222.19,219.69,220.01,513
04-09-2002,219.38,220.75,219.23,220.7,128
04-10-2002,221.04,222.5,220.87,222.03,528
04-11-2002,221.66,221.73,219.94,220.05,893
04-12-2002,221.34,221.52,220.7,220.93,719
4-13-02,221.66,222.13,220.47,221.13,997
4-14-02,220.87,220.96,220.25,220.43,203
4-15-02,219.95,220.32,219.93,220.17,716
4-16-02,220.16,220.7,219.71,220.41,707
4-17-02,219.7,220.64,219.62,220.45,373
4-18-02,220.23,220.5,220.09,220.47,211
4-19-02,221.28,221.57,220.67,221.05,373
4-20-02,220.4,221.31,220.04,221.04,683
4-21-02,221.34,221.89,221.15,221.5,287
4-22-02,221.87,222.03,219.22,219.65,126
4-23-02,219.83,221.8,219.45,221.64,851
4-24-02,221.17,221.2,220.32,220.64,813
4-25-02,219.32,221.68,218.8,221.4,584
4-26-02,221.44,222.64,221.39,222.33,449
4-27-02,221.75,222.14,221.64,221.79,492
4-28-02,220.86,222.42,220.06,222.13,492
4-29-02,221.75,225.17,221.55,224.72,154
4-30-02,225.24,225.25,223.64,223.71,203
05-01-2002,222.91,222.97,222.38,222.62,588
05-02-2002,222.19,224.14,221.88,224.08,734
05-03-2002,222.69,223.41,222.19,222.8,676
05-04-2002,222.57,223.22,222.35,222.89,305
05-05-2002,223.03,223.7,222.09,222.3,734
05-06-2002,222.05,223.79,221.88,223.65,274
05-07-2002,223.73,224.76,223.06,224.4,887
05-08-2002,224.54,224.98,222.65,222.76,871
05-09-2002,222.26,224.02,221.57,223.72,412
05-10-2002,223.17,223.65,222.38,222.79,601
05-11-2002,223.65,223.89,223.63,223.76,481
05-12-2002,224.85,225.16,222.12,222.5,444
5-13-02,222.2,222.38,220.68,220.96,428
5-14-02,220.53,220.54,219.04,219.18,546
5-15-02,218.51,220.23,218.49,220.18,811
5-16-02,220.15,220.37,217.72,218.21,765
5-17-02,218.62,218.82,217.13,217.14,359
5-18-02,217.23,219.08,216.82,218.85,414
5-19-02,218.68,219.63,218.68,219.13,470
5-20-02,219.47,220.05,218.72,218.83,149
5-21-02,219.02,219.17,216.91,217.06,271
5-22-02,216.5,220.83,216.18,220.66,496
5-23-02,221.13,221.51,220.22,220.32,191
5-24-02,220.68,221.14,217.8,218.22,404
5-25-02,219.13,219.82,219.12,219.82,780
5-26-02,220.73,221.13,219.49,219.84,708
5-27-02,218.99,219.32,218.48,218.88,696
5-28-02,218.8,219.8,217.8,217.96,772
5-29-02,218.96,219.21,218.43,218.65,510
5-30-02,218.99,219.38,218.75,219.32,913
5-31-02,219.04,219.24,216.92,217.31,760
06-01-2002,217.72,217.81,215.08,215.25,412
06-02-2002,215.31,216.48,214.75,216.27,690
06-03-2002,216.05,217.02,215.76,216.5,470
06-04-2002,216.96,216.98,214.82,214.96,130
06-05-2002,215.89,215.97,214.54,215.07,381
06-06-2002,214.47,215.37,214.45,215.35,651
06-07-2002,215,215.28,214.53,214.61,339
06-08-2002,214.21,215.68,213.88,215.4,961
06-09-2002,215.29,216.68,215.1,216.6,137
06-10-2002,215.49,217.12,215.08,217.06,193
06-11-2002,216.95,217.06,216.27,216.36,373
06-12-2002,216.75,216.91,215.48,215.85,276
6-13-02,215.38,215.45,214.71,215.01,818
6-14-02,215.33,215.37,214.79,214.89,235
6-15-02,214.7,215.8,214.44,215.49,144
6-16-02,214.98,215.57,214.45,214.65,288
6-17-02,215.04,215.89,214.83,215.66,655
6-18-02,216.21,216.37,215,215.45,610
6-19-02,215.14,217.38,215.04,217.33,762
6-20-02,217.85,218.42,216.43,216.47,830
6-21-02,216.52,216.77,216.43,216.67,981
6-22-02,216.84,217.65,214.72,214.92,282
6-23-02,214.47,215.24,214.28,214.76,842
6-24-02,214.79,214.81,213.97,214.41,156
6-25-02,213.82,215.01,213.72,214.94,164
6-26-02,214.32,214.53,212.08,212.24,869
6-27-02,212.15,213.48,212.09,213.22,287
6-28-02,213.1,213.34,211.66,211.9,457
6-29-02,211.33,212.99,210.94,212.51,660
6-30-02,212.71,213.05,212.6,213.04,490
07-01-2002,212.76,214.64,212.13,214.47,686
07-02-2002,214.2,214.55,212.27,212.6,567
07-03-2002,212.94,213.03,210.57,210.82,391
07-04-2002,211.52,213.47,211.38,213.19,882
07-05-2002,213.39,213.7,212.27,212.3,821
07-06-2002,212.76,213.69,212.7,213.55,597
07-07-2002,212.88,212.89,212.22,212.62,625
07-08-2002,211.75,213.21,211.68,212.93,519
07-09-2002,212.78,213.97,211.96,213.78,324
07-10-2002,213,213.79,212.77,213.37,558
07-11-2002,213.88,214.07,213.69,213.82,632
07-12-2002,214.5,214.83,214.12,214.64,472
7-13-02,213.97,215.22,213.7,214.83,587
7-14-02,214.91,215.11,214.51,215.02,959
7-15-02,214.56,216.05,214.52,215.8,346
7-16-02,216.08,216.4,214.99,215.06,251
7-17-02,215.73,215.87,214.14,214.74,222
7-18-02,214.66,215.72,214.56,215.47,873
7-19-02,214.67,218.06,214.58,217.78,207
7-20-02,217.55,218.03,217.23,217.98,707
7-21-02,218.17,218.43,217.79,218.04,987
7-22-02,217.42,218.6,216.76,218.19,369
7-23-02,219.43,220.3,219.41,220.29,652
7-24-02,220.14,220.78,219.93,220.74,725
7-25-02,220.75,221.2,219.59,220.05,787
7-26-02,220.14,220.55,219.05,219.38,836
7-27-02,218.83,220.77,218.7,220.59,200
7-28-02,220.52,220.72,219.93,220.13,466
7-29-02,219.41,220.17,219.27,219.76,779
7-30-02,219.06,220.19,218.54,219.82,421
7-31-02,220.02,221.63,219.98,221.17,538
08-01-2002,220.53,220.95,220.26,220.88,914
08-02-2002,220.4,223.68,219.98,223.6,718
08-03-2002,223.06,223.15,222.45,222.64,106
08-04-2002,223.34,223.79,221.7,221.95,917
08-05-2002,222.17,222.23,221.29,221.43,466
08-06-2002,221.44,222.33,221.31,222.29,175
08-07-2002,222.64,223.54,222.48,223.36,787
08-08-2002,223.92,224.14,223.04,223.51,948
08-09-2002,224.18,224.3,221.35,222.21,539
08-10-2002,222.95,223.37,222.36,222.95,471
08-11-2002,222.83,224.34,222.62,224.11,729
08-12-2002,224.01,224.09,223.52,223.56,897
8-13-02,222.88,225.02,222.64,224.72,529
8-14-02,224.77,224.88,224.1,224.7,788
8-15-02,224.49,226.39,223.89,225.73,586
8-16-02,225.51,227.74,225.27,227.38,824
8-17-02,227.17,228.34,226.95,228.29,450
8-18-02,228.43,228.93,225.64,226.15,347
8-19-02,225.89,226.61,223.24,223.69,851
8-20-02,223.82,226.31,223.77,226.12,765
8-21-02,226.25,226.28,225.43,225.77,238
8-22-02,225.77,226.38,224.13,224.62,913
8-23-02,224.76,225.17,223.81,223.97,547
8-24-02,223.39,223.43,221.76,221.95,943
8-25-02,222.29,222.74,222.23,222.4,584
8-26-02,223.13,224.12,222.87,224,926
8-27-02,223.81,224.08,222.94,223.01,204
8-28-02,221.98,222.11,221.38,221.39,825
8-29-02,220.74,222.32,220.73,221.65,131
8-30-02,221.37,221.58,220.16,220.3,680
8-31-02,220.1,222,219.92,221.83,354
09-01-2002,221.51,221.79,219.83,220.29,462
09-02-2002,220.51,220.93,220.21,220.27,988
09-03-2002,220.89,221.79,220.48,221.37,429
09-04-2002,221.12,221.67,220.77,221.41,360
09-05-2002,221.57,222.76,221.19,222.57,784
09-06-2002,223.51,224.19,222.57,222.98,817
09-07-2002,222.48,222.5,220.72,220.98,888
09-08-2002,221.37,221.49,221.19,221.35,300
09-09-2002,220.59,220.75,219.21,219.45,370
09-10-2002,218.72,220.33,218.22,220.22,458
09-11-2002,220.37,220.46,220.25,220.43,670
09-12-2002,220.79,221,219.98,220.43,180
9-13-02,220.03,221.61,219.53,221.36,678
9-14-02,221.25,221.27,220.23,220.61,709
9-15-02,220.99,222.24,220.93,221.84,463
9-16-02,220.64,221.69,220.35,221.16,120
9-17-02,220.85,221.09,220.31,220.35,778
9-18-02,220.87,223.23,220.7,223.21,481
9-19-02,223.43,225.72,223.41,225.58,890
9-20-02,225.05,225.22,223.15,223.23,788
9-21-02,223.13,223.18,221.91,221.97,159
9-22-02,221.25,222.98,221.03,222.89,582
9-23-02,223,223.46,222.83,223.43,946
9-24-02,223.81,223.81,222.64,222.96,577
9-25-02,223.09,223.42,222.41,222.56,139
9-26-02,222.94,223.05,221.37,221.44,558
9-27-02,222.21,223.54,222.21,223.11,961
9-28-02,223.04,223.14,221.53,221.83,224
9-29-02,221.59,223.29,221.56,223.18,666
9-30-02,223.73,223.9,223.04,223.13,962
10-01-2002,222.42,222.61,220.58,221.33,241
10-02-2002,221.2,222.07,221.17,221.26,849
10-03-2002,222.55,222.92,220.27,220.65,280
10-04-2002,221.46,221.61,221.11,221.28,885
10-05-2002,221.37,221.57,220.1,220.48,239
10-06-2002,220.01,220.58,218.91,219.02,821
10-07-2002,218.65,220.09,218.62,219.78,966
10-08-2002,219.26,222.47,218.73,222.33,468
10-09-2002,222.07,222.63,221.17,221.19,838
10-10-2002,221.03,221.17,220.34,220.52,211
10-11-2002,219.96,220.85,219.84,220.68,999
10-12-2002,221.2,221.33,220.19,220.29,977
10-13-02,219.86,221.64,219.66,221.26,123
10-14-02,220.84,221.12,219.3,219.32,161
10-15-02,219.13,219.17,217.87,218.13,736
10-16-02,218.32,218.59,217.47,217.47,984
10-17-02,218.1,218.22,216.99,217.17,576
10-18-02,217.71,218.31,217.65,217.65,690
10-19-02,216.88,218.2,216.78,218.14,637
10-20-02,218.38,218.41,217.89,218.22,561
10-21-02,218.13,219.38,217.83,219.37,959
10-22-02,219.39,219.43,218.44,219.19,310
10-23-02,219.64,220.06,218.33,218.54,552
10-24-02,217.72,218.53,217.41,218.53,141
10-25-02,219.11,220.44,219.03,220.24,830
10-26-02,219.68,222.03,219.66,221.32,693
10-27-02,221.81,222.99,221.41,222.6,267
10-28-02,223.01,223.92,222.27,222.52,455
10-29-02,222.5,223.19,221.69,222.46,297
10-30-02,221.86,223.27,221.47,223.27,876
10-31-02,223.02,225.11,222.6,224.99,585
11-01-2002,224.25,225.63,223.66,225.56,415
11-02-2002,225.48,225.69,225.15,225.25,818
11-03-2002,224.83,225.59,224.52,225.37,154
11-04-2002,225.02,225.82,224.76,225.65,439
11-05-2002,225.62,226.54,225.22,226.23,932
11-06-2002,225.4,226.85,225.39,226.45,843
11-07-2002,226.67,229.39,226.16,229.33,775
11-08-2002,229.9,230.38,229.06,229.13,647
11-09-2002,228.98,229.7,228.77,229.39,562
11-10-2002,229.44,229.97,229.02,229.93,799
11-11-2002,229.21,229.65,229.07,229.46,372
11-12-2002,229.27,229.52,227.22,227.27,190
11-13-02,228.13,228.18,225.03,225.47,293
11-14-02,225.22,225.33,224.7,224.71,678
11-15-02,225.16,225.83,223.98,224.36,350
11-16-02,224.3,228.67,223.92,228.62,685
11-17-02,228.75,228.78,227.74,227.93,742
11-18-02,228.32,228.4,226.83,227.15,480
11-19-02,228.17,228.24,227.85,227.86,815
11-20-02,228.48,228.48,228.13,228.34,118
11-21-02,228.12,229.21,227.98,229.11,929
11-22-02,228.74,229.31,227.73,227.93,667
11-23-02,228.03,228.68,227.37,228.34,542
11-24-02,228.44,229.62,228.33,229.47,568
11-25-02,229.38,229.52,227.44,227.99,588
11-26-02,227.65,230.7,227.5,230.53,549
11-27-02,231.05,232.36,230.74,232.35,408
11-28-02,231.83,231.83,230.86,230.94,739
11-29-02,230.29,230.34,229.52,230.06,748
11-30-02,229.6,231.49,229.38,231.26,424
12-01-2002,230.77,231.63,230.42,231.49,403
12-02-2002,232.66,232.85,232.04,232.19,770
12-03-2002,231.96,232.92,231.87,232.78,475
12-04-2002,232.6,233.62,232.29,233.19,410
12-05-2002,232.62,232.76,231.55,231.97,518
12-06-2002,231.46,231.95,231.19,231.71,630
12-07-2002,232.36,232.45,231.72,232.07,621
12-08-2002,232.63,234.63,232.42,234.04,825
12-09-2002,234.26,236.07,233.97,235.45,374
