timestamp,OPEN_PHOENIX_FEATHERS,HIGH_PHOENIX_FEATHERS,LOW_PHOENIX_FEATHERS,CLOSE_PHOENIX_FEATHERS,VOL_PHOENIX_FEATHERS,%change,,date
488,202.04,202.2,201.62,201.69,210,,,5-2-01
489,201.98,202.07,201.53,201.53,968,,,5-3-01
490,201.26,203.08,200.99,202.72,545,,,5-4-01
491,202.86,203.47,201.98,202.12,941,,,5-5-01
492,202.65,203.48,202.09,203.02,935,,,5-6-01
493,203.64,203.94,202.99,203.15,714,,,5-7-01
494,202.29,202.89,202.03,202.08,885,,,5-8-01
495,201.48,203.65,201.16,203.64,857,,,5-9-01
496,204.23,204.39,202.98,203.11,982,,,5-10-01
497,202.85,202.95,201.69,201.96,355,,,5-11-01
498,201.99,202.64,201.69,202.64,562,,,5-12-01
499,203.36,204.91,202.92,204.76,114,,,5-13-01
500,204.49,205.19,204.35,205.1,711,,,5-14-01
501,206.1,206.47,205.24,205.53,283,,,5-15-01
502,205.08,206.53,204.61,206.51,742,,,5-16-01
503,206.73,207.38,204.27,204.29,158,,,5-17-01
504,203.95,205.86,203.55,205.66,618,,,5-18-01
505,205.95,206.47,204.85,205.06,770,,,5-19-01
506,205.78,206.43,205.61,206.4,654,,,5-20-01
507,206.08,206.13,205.76,205.93,278,,,5-21-01
508,205.66,206.66,205.6,206.54,103,,,5-22-01
509,206.2,206.47,205.39,205.67,308,,,5-23-01
510,204.61,206.73,204.52,206.62,330,,,5-24-01
511,206.88,207.01,203.85,204.17,881,,,5-25-01
512,203.82,204.44,202.46,202.71,918,,,5-26-01
513,201.8,202.72,201.75,202.07,101,,,5-27-01
514,202.87,203.2,202.2,202.23,751,,,5-28-01
515,201.91,203.75,201.84,203.65,226,,,5-29-01
516,203.45,203.55,203,203.07,583,,,5-30-01
517,202.65,204.63,202.52,204.32,158,,,5-31-01
518,204.5,205.57,204.4,205.23,565,,,6-1-01
519,205.16,207.48,204.86,207.23,338,,,6-2-01
520,207.29,207.3,205.93,206.03,127,,,6-3-01
521,206.06,207.62,205.72,207.52,258,,,6-4-01
522,208.33,208.64,206.65,206.9,639,,,6-5-01
523,206.51,206.68,205.48,206.01,553,,,6-6-01
524,206.03,206.27,205.64,205.86,740,,,6-7-01
525,206.04,206.79,206.04,206.38,137,,,6-8-01
526,206.47,206.83,204.28,204.64,686,,,6-9-01
527,204.93,205.15,204,204.23,354,,,6-10-01
528,204.8,205.2,204.63,205,343,,,6-11-01
529,205.32,205.96,203.55,203.76,804,,,6-12-01
530,203.17,204.63,202.61,204.36,371,,,6-13-01
531,204.32,204.43,201.34,201.42,831,,,6-14-01
532,201.92,202.63,201.87,202.59,576,,,6-15-01
533,201.87,202.33,201.38,201.83,752,,,6-16-01
534,202.35,202.48,200.06,200.36,264,,,6-17-01
535,200.48,200.86,200.05,200.41,219,,,6-18-01
536,200.59,200.76,200.42,200.43,370,,,6-19-01
537,201.21,201.33,201.07,201.3,114,,,6-20-01
538,201.11,201.14,199.33,199.65,879,,,6-21-01
539,199.56,200.25,199.42,199.49,812,,,6-22-01
540,199.03,199.83,198.74,199.51,684,,,6-23-01
541,199.02,199.12,198.87,199.07,911,,,6-24-01
542,199.36,199.79,198.88,199.64,722,,,6-25-01
543,200.09,201.87,199.75,201.34,264,,,6-26-01
544,201.59,201.8,201.06,201.46,782,,,6-27-01
545,201.69,201.98,201.62,201.65,525,,,6-28-01
546,201.37,202.58,201.11,202.19,679,,,6-29-01
547,202.27,202.58,200.83,201.59,102,,,6-30-01
548,201.78,202.84,201.55,202.67,542,,,7-1-01
549,202.54,203.01,201.93,202.34,999,,,7-2-01
550,202.23,203.08,202.18,202.64,594,,,7-3-01
551,202.78,203.91,202.17,203.66,524,,,7-4-01
552,204.24,204.45,202.13,202.61,163,,,7-5-01
553,202.4,202.46,201.66,201.88,145,,,7-6-01
554,201.71,201.72,200.38,200.92,113,,,7-7-01
555,201.24,202.53,200.91,202.43,439,,,7-8-01
556,203.5,203.81,203.09,203.67,604,,,7-9-01
557,203.09,204.62,202.94,204.55,589,,,7-10-01
558,204.13,204.58,203.95,204.49,937,,,7-11-01
559,205.1,205.32,203.35,203.37,943,,,7-12-01
560,202.96,203.03,202.45,202.73,681,,,7-13-01
561,203.01,205.35,202.88,205.26,628,,,7-14-01
562,204.67,204.74,202.77,203.07,941,,,7-15-01
563,203.34,205.4,202.91,204.94,196,,,7-16-01
564,204.06,204.11,203.65,203.97,493,,,7-17-01
565,203.3,203.55,202.98,203.33,150,,,7-18-01
566,203.2,203.3,202.42,202.51,640,,,7-19-01
567,202.85,202.92,202.19,202.63,871,,,7-20-01
568,203.13,203.38,201.77,202.16,347,,,7-21-01
569,202.25,202.91,202.02,202.7,884,,,7-22-01
570,203.04,203.6,201.12,201.41,350,,,7-23-01
571,201.11,201.19,200.25,200.7,168,,,7-24-01
572,201.54,201.72,199.01,199.3,453,,,7-25-01
573,199,199.75,198.99,199.74,671,,,7-26-01
574,200.35,201.44,200.2,201.33,677,,,7-27-01
575,201.52,202.71,201.1,202.55,877,,,7-28-01
576,202.44,202.61,200.24,200.66,815,,,7-29-01
577,200.3,200.67,200.03,200.59,337,,,7-30-01
578,201.39,202.46,201.28,202.27,368,,,7-31-01
579,202.45,202.77,201.72,202.02,931,,,8-1-01
580,201.54,201.96,200.41,200.61,921,,,8-2-01
581,200.62,201.23,200.57,200.79,288,,,8-3-01
582,201.03,201.35,199.91,200.21,495,,,8-4-01
583,200.22,201.7,199.62,201.37,521,,,8-5-01
584,200.87,201.64,200.83,201.42,599,,,8-6-01
585,200.89,201.02,200.64,200.87,258,,,8-7-01
586,201.16,201.22,201.09,201.18,899,,,8-8-01
587,200.85,201.91,200.54,201.76,447,,,8-9-01
588,201.45,202.64,201.14,202.56,522,,,8-10-01
589,203.21,203.43,202.76,202.96,425,,,8-11-01
590,202.84,203.59,202.81,203.21,106,,,8-12-01
591,203.55,203.96,203.16,203.19,763,,,8-13-01
592,202.25,202.49,201.93,202.2,317,,,8-14-01
593,203.23,203.28,201.83,201.83,867,,,8-15-01
594,201.73,202.58,201.64,202.51,843,,,8-16-01
595,201.96,203.12,201.89,202.91,840,,,8-17-01
596,202.98,203.16,201.89,202.07,179,,,8-18-01
597,202.9,203.18,201.26,201.42,764,,,8-19-01
598,201.19,201.69,200.51,200.52,828,,,8-20-01
599,201.26,201.61,201.04,201.23,301,,,8-21-01
600,202.44,202.45,199.36,200.06,578,,,8-22-01
601,201.02,202.22,200.82,202.06,929,,,8-23-01
602,201.73,204.1,201.32,204.02,469,,,8-24-01
603,203.73,206.24,203.62,206.1,314,,,8-25-01
604,206.58,206.69,204.99,205.07,733,,,8-26-01
605,205.25,205.63,204.96,205.33,650,,,8-27-01
606,205.31,205.62,204.06,204.45,268,,,8-28-01
607,204.9,204.96,203.5,203.79,898,,,8-29-01
608,203.89,204.03,203.26,203.35,878,,,8-30-01
609,203,204.37,202.69,204.04,704,,,8-31-01
610,203.53,204.52,203.42,204.37,594,,,9-1-01
611,205.15,206.68,205.07,206.57,125,,,9-2-01
612,206.09,206.7,205.35,206.39,541,,,9-3-01
613,206.94,207.48,206.33,206.52,257,,,9-4-01
614,206.88,207.64,206.8,207.58,800,,,9-5-01
615,207.66,208.28,207.58,208.05,455,,,9-6-01
616,207.42,210.64,206.88,210.41,353,,,9-7-01
617,210.76,210.86,209.5,209.79,952,,,9-8-01
618,208.73,210.52,208.68,209.9,899,,,9-9-01
619,209.86,210.05,208.98,209.74,533,,,9-10-01
620,209.07,209.69,208.88,209.44,696,,,9-11-01
621,209.92,210.35,209.86,210.2,131,,,9-12-01
622,210.62,212.39,210.21,211.91,693,,,9-13-01
623,211.46,212.01,211.27,211.44,875,,,9-14-01
624,211.02,211.1,208.64,208.68,549,,,9-15-01
625,209.2,209.68,208.91,209.03,603,,,9-16-01
626,208.72,209.98,208.4,209.96,670,,,9-17-01
627,208.78,209.75,208.76,209.49,266,,,9-18-01
628,210.46,210.63,209.92,210.18,917,,,9-19-01
629,209.32,210.76,208.96,210.74,829,,,9-20-01
630,210.68,211.41,210.56,211.32,266,,,9-21-01
631,211.01,212.33,210.99,212.3,857,,,9-22-01
632,211.87,212.07,211.21,211.55,828,,,9-23-01
633,211.77,212.31,211.67,211.9,291,,,9-24-01
634,211.39,211.89,211.31,211.72,987,,,9-25-01
635,212.37,212.43,210.52,210.71,104,,,9-26-01
636,209.66,209.79,209.08,209.52,814,,,9-27-01
637,209.51,209.81,207.96,208.11,818,,,9-28-01
638,208,208.13,207,207.04,512,,,9-29-01
639,206.5,206.53,204.34,204.76,834,,,9-30-01
640,204.82,205.27,204.5,205.23,920,,,10-1-01
641,204.55,204.74,203.17,203.87,888,,,10-2-01
642,203.77,203.78,203.74,203.77,385,,,10-3-01
643,204.48,204.83,201.97,202.16,669,,,10-4-01
644,201.99,203.34,201.78,203.26,951,,,10-5-01
645,202.95,202.96,202.16,202.54,250,,,10-6-01
646,203.04,203.08,200.9,201.14,290,,,10-7-01
647,201,202.26,200.51,202.26,546,,,10-8-01
648,203.48,203.55,202.72,202.78,842,,,10-9-01
649,202.75,202.93,200.43,200.83,846,,,10-10-01
650,200.67,200.91,200.01,200.12,208,,,10-11-01
651,200.84,201.22,200.62,200.88,909,,,10-12-01
652,200.91,203.47,200.88,203.42,480,,,10-13-01
653,202.78,205.51,202.45,205.43,772,,,10-14-01
654,205.28,205.59,203.58,203.84,142,,,10-15-01
655,203.35,203.51,201.14,201.19,682,,,10-16-01
656,202.03,202.36,200.23,200.37,198,,,10-17-01
657,200.09,200.93,199.92,200.47,504,,,10-18-01
658,199.78,200.92,199.72,200.77,295,,,10-19-01
659,201.34,201.68,199.89,200.3,648,,,10-20-01
660,199.87,200.49,199.84,200.08,930,,,10-21-01
661,200.51,200.77,199.48,199.89,363,,,10-22-01
662,200.24,200.39,199.85,199.86,811,,,10-23-01
663,199.71,201.45,199.45,201.14,784,,,10-24-01
664,202.03,202.14,201.26,201.43,877,,,10-25-01
665,200.82,202.53,200.55,202.47,459,,,10-26-01
666,203.19,203.79,203.1,203.42,827,,,10-27-01
667,204.11,205.78,203.93,205.53,349,,,10-28-01
668,205.24,205.57,204.16,204.34,519,,,10-29-01
669,204.23,205.39,204.04,205.38,870,,,10-30-01
670,204.73,205.88,204.67,205.82,526,,,10-31-01
671,205.86,205.99,203.66,203.93,847,,,11-1-01
672,203.73,204.86,203.29,204.78,538,,,11-2-01
673,204.44,205.97,204.39,205.47,273,,,11-3-01
674,204.56,206.71,204.38,206.52,808,,,11-4-01
675,207.16,207.4,206.25,206.36,803,,,11-5-01
676,206.44,209.4,206.38,209.33,585,,,11-6-01
677,209.04,209.16,206.89,207.34,273,,,11-7-01
678,207.06,207.34,206.02,206.03,689,,,11-8-01
679,206.02,206.76,205.84,206.7,632,,,11-9-01
680,206.41,207.82,205.85,207.27,845,,,11-10-01
681,207.01,208,206.87,207.88,163,,,11-11-01
682,207.7,209.1,207.3,209.08,438,,,11-12-01
683,209.34,209.48,208.95,209.2,556,,,11-13-01
684,209.7,209.99,208.7,209.03,560,,,11-14-01
685,209.06,209.23,209.03,209.18,257,,,11-15-01
686,209.57,209.81,209.07,209.26,495,,,11-16-01
687,209.75,210,207.91,208.49,606,,,11-17-01
688,208.9,209.62,207.88,208.14,296,,,11-18-01
689,208.27,208.33,206.79,207.4,638,,,11-19-01
690,207.51,207.91,206.87,206.96,702,,,11-20-01
691,207.12,207.87,207.09,207.86,522,,,11-21-01
692,207.37,207.51,207.18,207.24,679,,,11-22-01
693,207.23,209.11,207.19,209.09,923,,,11-23-01
694,209.81,211.27,209.4,210.53,602,,,11-24-01
695,210.24,211.11,210.01,210.97,653,,,11-25-01
696,211.58,212.12,210.74,211,780,,,11-26-01
697,210.56,210.84,209.74,210.35,140,,,11-27-01
698,211.13,212.08,210.89,211.93,103,,,11-28-01
699,211.96,212.31,211.68,211.93,654,,,11-29-01
700,211.63,213.03,211.5,213.02,860,,,11-30-01
701,213.13,214.63,212.91,214.14,597,,,12-1-01
702,213.19,213.44,212.69,212.9,111,,,12-2-01
703,211.76,214.61,211.08,214.36,937,,,12-3-01
704,214.42,214.74,213.89,213.96,479,,,12-4-01
705,214.18,214.73,213.99,214.61,570,,,12-5-01
706,214.85,215.3,213.76,213.85,930,,,12-6-01
707,213.49,215.86,213.08,215.62,638,,,12-7-01
708,215.73,216.01,214.98,215.23,598,,,12-8-01
709,215.43,215.5,213.22,213.51,648,,,12-9-01
710,213.39,213.92,213.13,213.64,570,,,12-10-01
711,213.66,214.36,213.39,213.96,876,,,12-11-01
712,213.97,214.19,213.26,213.61,376,,,12-12-01
713,213,213.05,210.83,211.49,131,,,12-13-01
714,211.64,214.23,211.34,214.14,854,,,12-14-01
715,213.78,213.98,212.97,213.4,713,,,12-15-01
716,213.09,213.25,211.58,211.72,422,,,12-16-01
717,211.83,212.03,211.08,211.14,970,,,12-17-01
718,211.43,211.53,210.89,211.2,183,,,12-18-01
719,211.48,211.68,209.17,209.31,852,,,12-19-01
720,209.34,209.62,209.03,209.39,949,,,12-20-01
721,209.42,211.59,209.32,211.09,632,,,12-21-01
722,210.56,211.18,210.33,210.73,552,,,12-22-01
723,210.48,211.4,210.11,211.13,135,,,12-23-01
724,211.79,212.29,210.98,211.17,765,,,12-24-01
725,211.39,212.27,211.35,211.94,513,,,12-25-01
726,211.51,212.07,211.35,211.63,646,,,12-26-01
727,210.48,211.72,210.32,211.59,181,,,12-27-01
728,210.96,211.76,210.91,211.57,867,,,12-28-01
729,211.79,211.9,211.29,211.29,729,,,12-29-01
730,211.22,211.75,210.85,211.2,573,,,12-30-01
731,211.4,211.74,210.5,210.62,955,,,12-31-01
732,209.32,211.19,208.95,210.73,417,,,1-1-02
733,209.85,210.83,209.61,210.59,568,,,1-2-02
734,210.48,211.74,210.27,211.69,215,,,1-3-02
735,210.86,211.15,209.16,209.73,825,,,1-4-02
736,209.2,209.3,208,208.38,241,,,1-5-02
737,209.57,209.83,208.69,208.76,827,,,1-6-02
738,207.76,208.56,207.59,208.21,371,,,1-7-02
739,208.87,209.17,208.31,208.41,737,,,1-8-02
740,208.71,209.46,208.08,209.3,551,,,1-9-02
741,209.83,210.27,208.84,208.9,404,,,1-10-02
742,209.32,209.57,208.32,208.95,304,,,1-11-02
743,208.65,208.84,208.11,208.14,673,,,1-12-02
744,208.47,209.07,208.15,208.95,994,,,1-13-02
745,209.38,210.08,209.17,210.06,998,,,1-14-02
746,209.21,209.26,207.74,208.49,224,,,1-15-02
747,209.22,209.59,209.04,209.07,555,,,1-16-02
748,209.83,211.02,209.74,210.81,240,,,1-17-02
749,210.96,210.99,209.8,210.12,755,,,1-18-02
750,209.71,212,209.53,211.9,901,,,1-19-02
751,211.51,212.06,211.08,211.45,329,,,1-20-02
752,211,212.56,210.79,212.5,578,,,1-21-02
753,211.87,213.51,211.37,213.33,132,,,1-22-02
754,212.69,214.52,212.61,214.37,888,,,1-23-02
755,215.45,215.54,214.56,214.65,155,,,1-24-02
756,214.24,214.51,213.75,214.34,477,,,1-25-02
757,215.22,215.68,213.18,213.44,755,,,1-26-02
758,213.12,213.16,211.61,211.95,585,,,1-27-02
759,212.65,213.91,212.64,213.55,837,,,1-28-02
760,213.59,214.89,213.42,214.82,793,,,1-29-02
761,214.64,215.83,214.42,215.74,384,,,1-30-02
762,215.75,215.8,215.52,215.54,873,,,1-31-02
763,214.94,215.25,213.69,214.05,438,,,2-1-02
764,214.27,215.34,214.19,214.84,140,,,2-2-02
765,214.31,217.94,214.21,217.64,430,,,2-3-02
766,217.56,217.77,217.01,217.25,719,,,2-4-02
767,217.31,218.13,217.12,217.81,185,,,2-5-02
768,216.99,217.21,216.16,216.39,483,,,2-6-02
769,216.25,217.95,216.06,217.29,440,,,2-7-02
770,217.43,217.63,217.01,217.6,329,,,2-8-02
771,218.44,218.68,217.97,217.98,316,,,2-9-02
772,218.77,219.53,216.72,217.51,251,,,2-10-02
773,217.65,217.76,217.25,217.31,639,,,2-11-02
774,217.8,218.01,215.12,215.46,276,,,2-12-02
775,215.87,216.03,214.87,215.07,934,,,2-13-02
776,214.87,216.26,214.69,215.97,393,,,2-14-02
777,215.69,220.62,215.53,220.54,485,,,2-15-02
778,220.31,220.31,218.27,218.53,794,,,2-16-02
779,218.59,218.76,218.1,218.52,376,,,2-17-02
780,217.82,218.6,217.49,218.29,114,,,2-18-02
781,216.89,217.98,216.89,217.29,357,,,2-19-02
782,217.7,218.94,217.37,218.79,479,,,2-20-02
783,219.39,219.78,218.23,218.38,339,,,2-21-02
784,218.38,218.8,217.98,218.27,156,,,2-22-02
785,218.24,218.65,217.9,218.52,950,,,2-23-02
786,218.32,218.52,218,218.09,810,,,2-24-02
787,218.46,218.82,217.43,217.61,451,,,2-25-02
788,217.79,218.1,216.35,216.46,527,,,2-26-02
789,216.12,217.48,216.04,217.16,517,,,2-27-02
790,217.65,218.89,217.51,218.72,132,,,2-28-02
791,218.18,218.23,217.41,217.7,908,,,3-1-02
792,217.61,217.95,215.87,216.08,830,,,3-2-02
793,215.73,217.24,215.53,216.79,916,,,3-3-02
794,216.2,217.93,216.13,217.25,443,,,3-4-02
795,217.38,217.58,217.03,217.3,469,,,3-5-02
796,216.55,217.81,216.13,217.81,592,,,3-6-02
797,217.43,218.46,217.35,218.4,474,,,3-7-02
798,218.1,218.21,217.21,217.47,245,,,3-8-02
799,216.97,217.14,216.27,216.63,300,,,3-9-02
800,216.39,216.55,215.28,215.4,769,,,3-10-02
801,215.55,217.14,215.52,217.08,965,,,3-11-02
802,217.8,218.61,217.2,218.28,247,,,3-12-02
803,218,218.75,217.52,218.27,915,,,3-13-02
804,218.6,218.9,216.94,217.46,395,,,3-14-02
805,217.58,217.77,217.36,217.48,480,,,3-15-02
806,217.38,217.87,216.89,217.12,241,,,3-16-02
807,215.96,216.9,215.79,216.49,924,,,3-17-02
808,216.71,217.16,215.55,215.59,805,,,3-18-02
809,215.57,216.78,215.55,216.55,867,,,3-19-02
810,217.14,217.48,215.73,216.35,383,,,3-20-02
811,218.05,218.76,217.98,218.66,515,,,3-21-02
812,218.43,219.9,218.34,219.63,691,,,3-22-02
813,220.01,220.05,219.08,219.16,259,,,3-23-02
814,219.13,219.36,218.73,219.04,914,,,3-24-02
815,219.05,219.22,218.35,218.35,571,,,3-25-02
816,217.75,218.3,217.43,218.27,555,,,3-26-02
817,218.17,219.01,218.14,218.9,346,,,3-27-02
818,219.7,219.91,219.46,219.8,176,,,3-28-02
819,218.78,218.81,218.66,218.8,526,,,3-29-02
820,218.02,219.18,218,218.93,173,,,3-30-02
821,217.81,220.18,217.69,220.08,888,,,3-31-02
822,220.29,220.49,219.04,219.07,218,,,4-1-02
823,219.4,220.47,219.38,220.08,449,,,4-2-02
824,220.56,220.82,220.08,220.36,193,,,4-3-02
825,220.93,221.73,220.78,221.09,159,,,4-4-02
826,220.41,221.81,220.38,221.5,854,,,4-5-02
827,221.34,221.61,221.12,221.14,588,,,4-6-02
828,220.88,222.71,220.82,221.76,947,,,4-7-02
829,221.98,222.19,219.69,220.01,513,,,4-8-02
830,219.38,220.75,219.23,220.7,128,,,4-9-02
831,221.04,222.5,220.87,222.03,528,,,4-10-02
832,221.66,221.73,219.94,220.05,893,,,4-11-02
833,221.34,221.52,220.7,220.93,719,,,4-12-02
834,221.66,222.13,220.47,221.13,997,,,4-13-02
835,220.87,220.96,220.25,220.43,203,,,4-14-02
836,219.95,220.32,219.93,220.17,716,,,4-15-02
837,220.16,220.7,219.71,220.41,707,,,4-16-02
838,219.7,220.64,219.62,220.45,373,,,4-17-02
839,220.23,220.5,220.09,220.47,211,,,4-18-02
840,221.28,221.57,220.67,221.05,373,,,4-19-02
841,220.4,221.31,220.04,221.04,683,,,4-20-02
842,221.34,221.89,221.15,221.5,287,,,4-21-02
843,221.87,222.03,219.22,219.65,126,,,4-22-02
844,219.83,221.8,219.45,221.64,851,,,4-23-02
845,221.17,221.2,220.32,220.64,813,,,4-24-02
846,219.32,221.68,218.8,221.4,584,,,4-25-02
847,221.44,222.64,221.39,222.33,449,,,4-26-02
848,221.75,222.14,221.64,221.79,492,,,4-27-02
849,220.86,222.42,220.06,222.13,492,,,4-28-02
850,221.75,225.17,221.55,224.72,154,,,4-29-02
851,225.24,225.25,223.64,223.71,203,,,4-30-02
852,222.91,222.97,222.38,222.62,588,,,5-1-02
853,222.19,224.14,221.88,224.08,734,,,5-2-02
854,222.69,223.41,222.19,222.8,676,,,5-3-02
855,222.57,223.22,222.35,222.89,305,,,5-4-02
856,223.03,223.7,222.09,222.3,734,,,5-5-02
857,222.05,223.79,221.88,223.65,274,,,5-6-02
858,223.73,224.76,223.06,224.4,887,,,5-7-02
859,224.54,224.98,222.65,222.76,871,,,5-8-02
860,222.26,224.02,221.57,223.72,412,,,5-9-02
861,223.17,223.65,222.38,222.79,601,,,5-10-02
862,223.65,223.89,223.63,223.76,481,,,5-11-02
863,224.85,225.16,222.12,222.5,444,,,5-12-02
864,222.2,222.38,220.68,220.96,428,,,5-13-02
865,220.53,220.54,219.04,219.18,546,,,5-14-02
866,218.51,220.23,218.49,220.18,811,,,5-15-02
867,220.15,220.37,217.72,218.21,765,,,5-16-02
868,218.62,218.82,217.13,217.14,359,,,5-17-02
869,217.23,219.08,216.82,218.85,414,,,5-18-02
870,218.68,219.63,218.68,219.13,470,,,5-19-02
871,219.47,220.05,218.72,218.83,149,,,5-20-02
872,219.02,219.17,216.91,217.06,271,,,5-21-02
873,216.5,220.83,216.18,220.66,496,,,5-22-02
874,221.13,221.51,220.22,220.32,191,,,5-23-02
875,220.68,221.14,217.8,218.22,404,,,5-24-02
876,219.13,219.82,219.12,219.82,780,,,5-25-02
877,220.73,221.13,219.49,219.84,708,,,5-26-02
878,218.99,219.32,218.48,218.88,696,,,5-27-02
879,218.8,219.8,217.8,217.96,772,,,5-28-02
880,218.96,219.21,218.43,218.65,510,,,5-29-02
881,218.99,219.38,218.75,219.32,913,,,5-30-02
882,219.04,219.24,216.92,217.31,760,,,5-31-02
883,217.72,217.81,215.08,215.25,412,,,6-1-02
884,215.31,216.48,214.75,216.27,690,,,6-2-02
885,216.05,217.02,215.76,216.5,470,,,6-3-02
886,216.96,216.98,214.82,214.96,130,,,6-4-02
887,215.89,215.97,214.54,215.07,381,,,6-5-02
888,214.47,215.37,214.45,215.35,651,,,6-6-02
889,215,215.28,214.53,214.61,339,,,6-7-02
890,214.21,215.68,213.88,215.4,961,,,6-8-02
891,215.29,216.68,215.1,216.6,137,,,6-9-02
892,215.49,217.12,215.08,217.06,193,,,6-10-02
893,216.95,217.06,216.27,216.36,373,,,6-11-02
894,216.75,216.91,215.48,215.85,276,,,6-12-02
895,215.38,215.45,214.71,215.01,818,,,6-13-02
896,215.33,215.37,214.79,214.89,235,,,6-14-02
897,214.7,215.8,214.44,215.49,144,,,6-15-02
898,214.98,215.57,214.45,214.65,288,,,6-16-02
899,215.04,215.89,214.83,215.66,655,,,6-17-02
900,216.21,216.37,215,215.45,610,,,6-18-02
901,215.14,217.38,215.04,217.33,762,,,6-19-02
902,217.85,218.42,216.43,216.47,830,,,6-20-02
903,216.52,216.77,216.43,216.67,981,,,6-21-02
904,216.84,217.65,214.72,214.92,282,,,6-22-02
905,214.47,215.24,214.28,214.76,842,,,6-23-02
906,214.79,214.81,213.97,214.41,156,,,6-24-02
907,213.82,215.01,213.72,214.94,164,,,6-25-02
908,214.32,214.53,212.08,212.24,869,,,6-26-02
909,212.15,213.48,212.09,213.22,287,,,6-27-02
910,213.1,213.34,211.66,211.9,457,,,6-28-02
911,211.33,212.99,210.94,212.51,660,,,6-29-02
912,212.71,213.05,212.6,213.04,490,,,6-30-02
913,212.76,214.64,212.13,214.47,686,,,7-1-02
914,214.2,214.55,212.27,212.6,567,,,7-2-02
915,212.94,213.03,210.57,210.82,391,,,7-3-02
916,211.52,213.47,211.38,213.19,882,,,7-4-02
917,213.39,213.7,212.27,212.3,821,,,7-5-02
918,212.76,213.69,212.7,213.55,597,,,7-6-02
919,212.88,212.89,212.22,212.62,625,,,7-7-02
920,211.75,213.21,211.68,212.93,519,,,7-8-02
921,212.78,213.97,211.96,213.78,324,,,7-9-02
922,213,213.79,212.77,213.37,558,,,7-10-02
923,213.88,214.07,213.69,213.82,632,,,7-11-02
924,214.5,214.83,214.12,214.64,472,,,7-12-02
925,213.97,215.22,213.7,214.83,587,,,7-13-02
926,214.91,215.11,214.51,215.02,959,,,7-14-02
927,214.56,216.05,214.52,215.8,346,,,7-15-02
928,216.08,216.4,214.99,215.06,251,,,7-16-02
929,215.73,215.87,214.14,214.74,222,,,7-17-02
930,214.66,215.72,214.56,215.47,873,,,7-18-02
931,214.67,218.06,214.58,217.78,207,,,7-19-02
932,217.55,218.03,217.23,217.98,707,,,7-20-02
933,218.17,218.43,217.79,218.04,987,,,7-21-02
934,217.42,218.6,216.76,218.19,369,,,7-22-02
935,219.43,220.3,219.41,220.29,652,,,7-23-02
936,220.14,220.78,219.93,220.74,725,,,7-24-02
937,220.75,221.2,219.59,220.05,787,,,7-25-02
938,220.14,220.55,219.05,219.38,836,,,7-26-02
939,218.83,220.77,218.7,220.59,200,,,7-27-02
940,220.52,220.72,219.93,220.13,466,,,7-28-02
941,219.41,220.17,219.27,219.76,779,,,7-29-02
942,219.06,220.19,218.54,219.82,421,,,7-30-02
943,220.02,221.63,219.98,221.17,538,,,7-31-02
944,220.53,220.95,220.26,220.88,914,,,8-1-02
945,220.4,223.68,219.98,223.6,718,,,8-2-02
946,223.06,223.15,222.45,222.64,106,,,8-3-02
947,223.34,223.79,221.7,221.95,917,,,8-4-02
948,222.17,222.23,221.29,221.43,466,,,8-5-02
949,221.44,222.33,221.31,222.29,175,,,8-6-02
950,222.64,223.54,222.48,223.36,787,,,8-7-02
951,223.92,224.14,223.04,223.51,948,,,8-8-02
952,224.18,224.3,221.35,222.21,539,,,8-9-02
953,222.95,223.37,222.36,222.95,471,,,8-10-02
954,222.83,224.34,222.62,224.11,729,,,8-11-02
955,224.01,224.09,223.52,223.56,897,,,8-12-02
956,222.88,225.02,222.64,224.72,529,,,8-13-02
957,224.77,224.88,224.1,224.7,788,,,8-14-02
958,224.49,226.39,223.89,225.73,586,,,8-15-02
959,225.51,227.74,225.27,227.38,824,,,8-16-02
960,227.17,228.34,226.95,228.29,450,,,8-17-02
961,228.43,228.93,225.64,226.15,347,,,8-18-02
962,225.89,226.61,223.24,223.69,851,,,8-19-02
